source,title,price_text,area_m2,district,description,url,crawled_at
phongtro123,Cho thuê phòng trọ cho sinh viên ở Đà Nẵng,1.8 triệu/tháng,15,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ cho sinh viên ở Đà Nẵng 1.8 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ cho sinh viên ở , gần trung tâm thành phố , gần trường đại học duy tân , gần chợ siêu thị , công viên 29/3 , ... rất tiện lợi ! Phòng… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-cho-sinh-vien-o-da-nang.html,2026-05-15T11:09:35
phongtro123,"CHO THUÊ PHÒNG TỰ DO GIỜ GIẤC, TIỆN NGHI - GIÁ RẺ",2 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","CHO THUÊ PHÒNG TỰ DO GIỜ GIẤC, TIỆN NGHI - GIÁ RẺ 2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng CHO THUÊ PHÒNG TỰ DO GIỜ GIẤC, TIỆN NGHI - GIÁ RẺBạn đang muốn một căn phòng tự do giờ giấc tiện nghi gần trung tâm Đà Nẵng. Hãy đến với chúng… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tu-do-gio-giac-tien-nghi-gia-re.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng trọ mới xây trung tâm Quận Liên Chiểu,1.6 triệu/tháng,18,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ mới xây trung tâm Quận Liên Chiểu 1.6 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng Phòng trọ mới xây quận Liên Chiểu rộng 18 mét vuông chưa tính gác lửng. Tường ốp gạch men, nhà vệ sinh đẹp rộng. Gần UBND quận Liên Chiểu, trường… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-moi-xay-trung-tam-quan-lien-chieu.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng trọ địa chỉ K204/7 đường Trường Chinh,2 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ địa chỉ K204/7 đường Trường Chinh 2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ (chủ ở tầng dưới, phòng trọ ở tầng trên), địa chỉ K204/7 đường Trường Chinh (phía đường ray), kiệt rộng 2m. Nhà rộng 87 m2, nhà… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-dia-chi-k204-7-duong-truong-chinh.html,2026-05-15T11:09:35
phongtro123,"Cho thuê phòng trọ chất lượng, giá tốt phường An Khê, quận Thanh Khê",2.5 triệu/tháng,40,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ chất lượng, giá tốt phường An Khê, quận Thanh Khê 2.5 triệu/tháng 40 m 2 Thanh Khê, Đà Nẵng Phòng trọ phường An Khê, Thanh Khê chất lượng, giá tốtCho thuê 2 phòng trọ: Diện tích: 30m2 + gác lửng gỗ 10m2Ốp gạch, sơn tường sáng bóng; tôn chống… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-chat-luong-gia-tot-phuong-an-khe-quan-thanh-khe.html,2026-05-15T11:09:35
phongtro123,"Căn hộ full nội thất, Đường Võ Chí Công, Hòa Xuân, Cẩm Lệ, Đà Nẵng",4 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","Căn hộ full nội thất, Đường Võ Chí Công, Hòa Xuân, Cẩm Lệ, Đà Nẵng 4 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng - Vị trí: 16 Võ Chí Công ( Qua cầu Nguyễn Tri Phương là đến )-Thuận lợi: + Gần các trường Đại học ( ĐÔNG Á, KIẾN TRÚC, NGOẠI NGỮ ).+ Ngay cạnh… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/can-ho-full-noi-that-duong-vo-chi-cong-hoa-xuan-cam-le-da-nang.html,2026-05-15T11:09:35
phongtro123,34m2 Phòng Trọ Trung Tâm Đà Nẵng - Đầy đủ Tiện Nghi,5 triệu/tháng,34,"Hải Châu, Đà Nẵng","34m2 Phòng Trọ Trung Tâm Đà Nẵng - Đầy đủ Tiện Nghi 5 triệu/tháng 34 m 2 Hải Châu, Đà Nẵng - Khu trung tâm: K113 đường Nguyễn Chí Tranh, Q.Hải Châu - Gần Trung tâm hành chính và đại học Duy Tân. - Đầy đủ tiện nghi: Wifi, tủ lạnh, máy giặt, máy… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/34m2-phong-tro-trung-tam-da-nang-day-du-tien-nghi.html,2026-05-15T11:09:39
phongtro123,"Cho thuê phòng trọ giá rẻ tại số 09 Trần Đức Thảo, Hải Châu, Đà Nẵng",1.5 triệu/tháng,15,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ giá rẻ tại số 09 Trần Đức Thảo, Hải Châu, Đà Nẵng 1.5 triệu/tháng 15 m 2 Hải Châu, Đà Nẵng Phòng trọ giá rẻ, gần trường kiến trúc, khu trung tâm, có nhu cầu liên hệ: 0914197255 - chú ThanhĐịa chỉ: Đường Trần Đức Thảo, Phường Hòa Cường… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gia-re-tai-so-09-tran-duc-thao-hai-chau-da-nang.html,2026-05-15T11:09:39
phongtro123,Cho thuê phòng trọ mới xây quận Liên Chiểu,1.6 triệu/tháng,18,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ mới xây quận Liên Chiểu 1.6 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng Phòng trọ mới xây, đẹp rộng 18 mét vuông chưa tính diện tích gác lửng. Tường ốp gạch, nhà vệ sinh sạch, thiết bị hiện đại. Không Ở chung với chủ.… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-moi-xay-quan-lien-chieu.html,2026-05-15T11:09:39
phongtro123,"CHO THUÊ CĂN HỘ MINI CAO CẤP TẠI 142/8 LÊ VĂN HIẾN, QUẬN NGŨ HÀNH SƠN, ĐÀ NẴNG",6 triệu/tháng,40,"NGŨ HÀNH SƠN, ĐÀ NẴNG","CHO THUÊ CĂN HỘ MINI CAO CẤP TẠI 142/8 LÊ VĂN HIẾN, QUẬN NGŨ HÀNH SƠN, ĐÀ NẴNG 6 triệu/tháng 40 m 2 Ngũ Hành Sơn, Đà Nẵng Nhà mới , đẹp, hiện đại, thoáng mát, không gian riêng tư. Khu vực an ninh, yên tĩnh. Vị trí gần cầu Tuyên Sơn, gần biển, gần chợ, lotte mart, sát trường… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-can-ho-mini-cao-cap-tai-142-8-le-van-hien-quan-ngu-hanh-son-da-nang.html,2026-05-15T11:09:39
phongtro123,Cần cho thuê phòng trọ mới xây đường Trường Chinh,2 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","Cần cho thuê phòng trọ mới xây đường Trường Chinh 2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cần cho thuê phòng trọ mơi xây k204 trường chinh gần cầu vượt ngã ba huế,trung tâm thuận lợi tiện đi lại,phòng thoáng mát có cửa sổ riêng,có gác để… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/can-cho-thue-phong-tro-moi-xay-duong-truong-chinh.html,2026-05-15T11:09:39
phongtro123,Cho Nữ Thuê Phòng Cao Cấp Gía Rẻ,2.5 triệu/tháng,20,"Hải Châu, Đà Nẵng","Cho Nữ Thuê Phòng Cao Cấp Gía Rẻ 2.5 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Cho Nữ Thuê Phòng Cao Cấp Gía Rẻ . Tầng 1 rất rộng rãi, dùng để xe máy Phòng trọ này trên tầng 2 của căn nhà 3 tầng Gồm cửa chính . WC riêng sạch sẽ,… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-nu-thue-phong-cao-cap-gia-re.html,2026-05-15T11:09:39
phongtro123,"Cho thuê phòng trọ tại 87 Thành Thái,Khuê Trung, Cẩm Lệ , Đà Nẵng",1.7 triệu/tháng,16,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ tại 87 Thành Thái,Khuê Trung, Cẩm Lệ , Đà Nẵng 1.7 triệu/tháng 16 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng ở Hộ gia đình tại 87 Thành Thái - Cẩm Lệ - Đà Nẵng A.Diện tích: 1.Vị trí :Phòng số 2 theo đường luồn 2.Diện tích mặt nền 16 mét… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tai-87-thanh-thaikhue-trung-cam-le-da-nang.html,2026-05-15T11:09:39
phongtro123,Cho thuê phòng trọ theo mô hình ký túc xá tại Đà Nẵng,1.3 triệu/tháng,40,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ theo mô hình ký túc xá tại Đà Nẵng 1.3 triệu/tháng 40 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ dạng Ký Túc Xá Cao CấpDiện tích 45 m2Giường 2 tầng cao cấpPhòng ở 6 - 8 ngườiCó tủ quần áo riêng, wifi miễn phíThiết bị vệ… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-theo-mo-hinh-ky-tuc-xa-tai-da-nang.html,2026-05-15T11:09:39
phongtro123,Cho thuê phòng trọ mô hình ký túc xá,1.3 triệu/tháng,45,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ mô hình ký túc xá 1.3 triệu/tháng 45 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ dạng Ký Túc Xá Cao CấpDiện tích 45 m2Giường 2 tầng cao cấpPhòng ở 6 - 8 ngườiCó tủ quần áo riêng, wifi miễn phíThiết bị vệ… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-mo-hinh-ky-tuc-xa.html,2026-05-15T11:09:39
phongtro123,Cho thuê phòng trọ mới xây giá rẻ kiệt 80 Tôn Đức Thắng,2 triệu/tháng,24,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ mới xây giá rẻ kiệt 80 Tôn Đức Thắng 2 triệu/tháng 24 m 2 Liên Chiểu, Đà Nẵng Cho thuê nhà mới xây xong. Vị trí trung tâm, thuận tiện đi lại, gần nhiều trường đại học, khu tập thể cán bộ công nhân viên chức, yên tĩnh, an ninh… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-moi-xay-gia-re-kiet-80-ton-duc-thang.html,2026-05-15T11:09:39
phongtro123,Cho thuê trọ quận Cẩm Lệ,2.2 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","Cho thuê trọ quận Cẩm Lệ 2.2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Phòng rộng 20m2 ,ở tầng hai rất thoáng mát. Ở được 3 -4 người.Wf miễn phí, nước 35k/ người, điện 3k/ 1 chữ.Có nhà để xe rộng, sân phơi đồ… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-tro-quan-cam-le.html,2026-05-15T11:09:39
phongtro123,"Cho thuê phòng trọ mới xây nhà đẹp, giá hợp lý ở quận Ngũ Hành Sơn",2.3 triệu/tháng,23,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ mới xây nhà đẹp, giá hợp lý ở quận Ngũ Hành Sơn 2.3 triệu/tháng 23 m 2 Ngũ Hành Sơn, Đà Nẵng Cần cho thuê 1 phòng trọ mới xây, sạch đẹp, thoáng mát-Có gác lửng đúc lát đá -Bếp và nhà vệ sinh khép kín cho từng phòng. -Điện nước có công… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-moi-xay-nha-dep-gia-hop-ly-o-quan-ngu-hanh-son.html,2026-05-15T11:09:39
phongtro123,"Có thuê phòng mới, thoáng mát, sạch sẽ",3.3 triệu/tháng,20,"Hải Châu, Đà Nẵng","Có thuê phòng mới, thoáng mát, sạch sẽ 3.3 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Phòng Thuê Hiện tại tầng 2 còn dư 1 phòng trống vừa mới trả..(như hình)đảm bảo phòng mới, thoáng mát, sạch sẽ..Giá phòng: 3,3 triệu/ tháng( ko bao… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/co-thue-phong-moi-thoang-mat-sach-se.html,2026-05-15T11:09:39
phongtro123,Cho thuê phòng trọ tầng 2,1.5 triệu/tháng,13,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ tầng 2 1.5 triệu/tháng 13 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ đầu hẽm, ở tầng 2, vị trí thuận lợi gần chợ, xóm an ninh, có đèn đường. Hẽm ô tô có thể vào. Có nhà tắm, vệ sinh, hành lang phơi… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tang-2-2.html,2026-05-15T11:09:39
phongtro123,Cho thuê phòng tại 40 Châu Văn Liêm - Đà Nẵng,1.7 triệu/tháng,22,"Hải Châu, Đà Nẵng","Cho thuê phòng tại 40 Châu Văn Liêm - Đà Nẵng 1.7 triệu/tháng 22 m 2 Hải Châu, Đà Nẵng Cho thuê phòng khu vực trung tâm tp Đà Nẵng.Địa chỉ: 40 Châu Văn Liêm Diện tích: 22m2Có sân phơi riêng, sân để xe rộng rải, camera an ninhGiá thuê:… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tai-40-chau-van-liem-da-nang.html,2026-05-15T11:09:39
phongtro123,"Phòng trọ Đà Nẵng, quận Hải Châu",2.5 triệu/tháng,20,"Hải Châu, Đà Nẵng","Phòng trọ Đà Nẵng, quận Hải Châu 2.5 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Phòng 20m2,có gác lửng,nhà vệ sinh riêng,có nhà để xe.Trang bị hệ thống chờ của điều hòa,nước nóng lạnh,máy giặt...Có camera an ninh,wifi,phòng gần… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-da-nang-quan-hai-chai.html,2026-05-15T11:09:39
phongtro123,"Phòng trọ cao cấp 25m2 đường Trường Chinh, Thanh Khê",3 triệu/tháng,25,"Thanh Khê, Đà Nẵng","Phòng trọ cao cấp 25m2 đường Trường Chinh, Thanh Khê 3 triệu/tháng 25 m 2 Thanh Khê, Đà Nẵng SL HOME phòng trọ cao cấp đà nẵng. Với nhiều kiểu phòng bạn tha hồ lựa chọn!!!!!!!!! Hệ thống KTX - Phòng trọ cho Sinh viên - Người đi làm tại các Quận… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-cao-cap-25m2-duong-truong-chinh-thanh-khe.html,2026-05-15T11:09:39
phongtro123,"Nhà trọ có trật tự an ninh, điện, nước nóng đầy đủ, gần chợ, trường rất tiện lợi. Có gác…",2 triệu/tháng,16,"Liên Chiểu, Đà Nẵng","Nhà trọ có trật tự an ninh, điện, nước nóng đầy đủ, gần chợ, trường rất tiện lợi. Có gác… 2 triệu/tháng 16 m 2 Liên Chiểu, Đà Nẵng Nhà trọ có trật tự an ninh, điện, nước nóng đầy đủ, gần chợ, trường rất tiện lợi. Có gác lửng, bếp+toilét riêng.Địa chỉ: 16 Đường Nguyễn Minh… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/nha-tro-co-trat-tu-an-ninhdiennuoc-nong-day-dugan-chotruong-rat-tien-loi-co-gac-lungbeptoilet-rieng.html,2026-05-15T11:09:39
phongtro123,nhà nghỉ cho thuê phòng dài hạn đầy đủ tiện nghi,2 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","nhà nghỉ cho thuê phòng dài hạn đầy đủ tiện nghi 2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Nhà nghỉ Hồng Ngọc cho thuê phòng dài hạnGiá từ 2 triệu/1 thángHiện tại còn 3 phòng trống, phòng đầy đủ tiện nghi (tủ quần áo, máy lạnh, máy… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/nha-nghi-cho-thue-phong-dai-han-day-du-tien-nghi.html,2026-05-15T11:09:39
phongtro123,"Cho thuê phòng trọ có đầy đủ tiện nghi, Wi-Fi miễn phí, gần chợ Bắc Mỹ An",2.5 triệu/tháng,18,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ có đầy đủ tiện nghi, Wi-Fi miễn phí, gần chợ Bắc Mỹ An 2.5 triệu/tháng 18 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng có đầy đủ tiện nghi, wc riêng, khu vực an ninh, gần chợ Bắc Mỹ an, vào ở không cần mua sắm đồ dùng, Wi-Fi miễn phí 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-co-day-du-tien-nghi-wi-fi-mien-phi-gan-cho-bac-my-an.html,2026-05-15T11:09:39
phongtro123,CHO THUÊ PHÒNG GIÁ TỐT - ĐÀ NẴNG (GẦN BIỂN),7.5 triệu/tháng,30,"Sơn Trà, Đà Nẵng","CHO THUÊ PHÒNG GIÁ TỐT - ĐÀ NẴNG (GẦN BIỂN) 7.5 triệu/tháng 30 m 2 Sơn Trà, Đà Nẵng - Khu nhà có vị trí thuận lợi- Gần biển, Vincom, cầu sông Hàn- Xung quanh có các siêu thị, quán ăn Hàn Quốc- Dân cư thân thiện 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-gia-tot-da-nang-gan-bien.html,2026-05-15T11:09:43
phongtro123,Cho thuê phòng trọ tại đường Núi Thành,2.3 triệu/tháng,15,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ tại đường Núi Thành 2.3 triệu/tháng 15 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ tại K386/22 Núi Thành sau lưng UBND phường Hòa Cường bắc và trường cao đẳng Phương Đông khu vực an ninh, gần các Trường cao đẳng và… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tai-duong-nui-thanh.html,2026-05-15T11:09:43
phongtro123,Phòng trọ. Đẹp mới xây,3.5 triệu/tháng,30,"Ngũ Hành Sơn, Đà Nẵng","Phòng trọ. Đẹp mới xây 3.5 triệu/tháng 30 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng trọ có gác lửng. Diện tích 30m vuôngThuận tiện cho v/c trẻ. K22/102 trần Hoành * gần trường cấp 1,2,3 * gần chợ Khuê Mỹ * gần đường chính… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-dep-moi-xay.html,2026-05-15T11:09:43
phongtro123,"Cho thuê phòng trọ ở Nguyễn Chánh, Liên Chiểu",1.4 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ ở Nguyễn Chánh, Liên Chiểu 1.4 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Khu nhà trọ 2 tầng mới xây, có gác lửng, nhà vệ sinh khép kín, thoáng mát, sạch sẽ, giao thông đi lại thuận tiện, gần chợ. Có Camera an ninh. 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-o-nguyen-chanh-lien-chieu.html,2026-05-15T11:09:43
phongtro123,Cho thuê phòng trọ mặt tiền làm Văn Phòng,3.2 triệu/tháng,30,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ mặt tiền làm Văn Phòng 3.2 triệu/tháng 30 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ mặt tiền làm Văn Phòng, gần đh Ngoại Ngữ, giá 3tr2. 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-mat-tien-lam-van-phong.html,2026-05-15T11:09:43
phongtro123,Cho thuê Phòng trọ khu vực Hòa Cường,2.2 triệu/tháng,20,"Hải Châu, Đà Nẵng","Cho thuê Phòng trọ khu vực Hòa Cường 2.2 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ mới xây, vị trí ngay gần trung tâm thành phố, rất sạch sẽ, wifi, camera an ninh, nhà để xe rộng rãi, có wc, kệ bếp khép kín. Không chung… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-khu-vuc-hoa-cuong.html,2026-05-15T11:09:43
phongtro123,"cho thuê phòng trọ mới xây 2 mặt tiền, đường 10m5, sau lưng bệnh viện ung bướu, gần trường học",2 triệu/tháng,2,"Liên Chiểu, Đà Nẵng","cho thuê phòng trọ mới xây 2 mặt tiền, đường 10m5, sau lưng bệnh viện ung bướu, gần trường học 2 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng nhà trọ mới xây, 2 mặt tiền, đường chơn tâm 6 và đường 10m5, đối diện là công viên thoáng mát, gần bệnh viện, trường học. 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-moi-xay-2-mat-tien-duong-10m5-sau-lung-benh-vien-ung-buou-gan-truong-hoc.html,2026-05-15T11:09:43
phongtro123,Dãy trọ mới xây 2 tầng gần KCN Hòa Khánh,1.5 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Dãy trọ mới xây 2 tầng gần KCN Hòa Khánh 1.5 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Dãy trọ 2 tầng luôn tràn ngập ánh sáng, thoáng, gió thổi mát từ sáng tới chiềuGiá thuê: 1.5tr-1.7trGiá thuê: - Giá thuê 1.7tr: đối với phòng mặt tiền… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/day-tro-moi-xay-2-tang-gan-kcn-hoa-khanh.html,2026-05-15T11:09:43
phongtro123,CHO THUÊ PHÒNG TRỌ CAO CẤP - ĐẦY ĐỦ TIỆN NGHI - 25M² - GIÁ 3.5 TRIỆU/THÁNG,3.5 TRIỆU/THÁNG,25,"Hải Châu, Đà Nẵng","CHO THUÊ PHÒNG TRỌ CAO CẤP - ĐẦY ĐỦ TIỆN NGHI - 25M² - GIÁ 3.5 TRIỆU/THÁNG 3.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng - Gần trung tâm thành phố: cách chợ Hòa Cường 50m, cách sân bay Quốc Tế 5 phút, nằm ngay khu ẩm thực Lê Thanh NghịPHÒNG ĐẦY NẮNG & GIÓ- Diện tích: 20 -… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-cao-cap-day-du-tien-nghi-25m%c2%b2-gia-3-5trd-thang.html,2026-05-15T11:09:43
phongtro123,"Cho thuê phòng trọ tại Cẩm Lệ, Đà Nẵng",2.2 triệu/tháng,25,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ tại Cẩm Lệ, Đà Nẵng 2.2 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Nhà mói xây đường 5,5, khu dân cư an ninh tốt.gần chợ,gần trường học,.diện tích 25m .ưu tiên vc trẻ,bạn nữ đv,bạn nữ đi làm 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tai-cam-le-da-nang.html,2026-05-15T11:09:43
phongtro123,Cho thuê phòng trọ khu vực Khuê Mỹ,2.5 triệu/tháng,24,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ khu vực Khuê Mỹ 2.5 triệu/tháng 24 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ diện tích 22-24m2, gác lửng 10m2 , nhà 3 tầng kiên cố mới xây, đường kiệt bê tông ô tô trần hoành thông bùi tá hán, nguyễn đình… 7 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-khu-vuc-khue-my.html,2026-05-15T11:09:43
